,type,weight,dataset,source,target,key,srcid,tgtid,etid
2319,membership,0.81180906,MC1,Mar del Oeste Pic,950ce1a6-a178-4e3e-9316-91ab7ca88664,0,U0377,U1656,2
2320,ownership,0.8059714,MC1,Mar del Oeste Pic,111795162,0,U0377,U0885,3
2321,membership,0.80275637,MC1,Mar del Oeste Pic,637608,0,U0377,U1672,2
2322,partnership,0.8109839,MC1,Mar del Oeste Pic,Mrs. Katrina Williams,0,U0377,U1686,4
2323,membership,0.89732605,MC1,Mar del Oeste Pic,341411,0,U0377,U0008,2
2324,membership,0.8315998,MC1,Mar del Oeste Pic,West Bengal S.A. de C.V.,0,U0377,U3181,2
2325,partnership,0.8264622,MC1,Mar del Oeste Pic,West Bengal S.A. de C.V.,1,U0377,U3181,4
2326,membership,0.8568431,MC1,Mar del Oeste Pic,979893388,0,U0377,U0901,2
2327,ownership,0.81371176,MC1,Mar del Oeste Pic,979893388,1,U0377,U0901,3
2328,family_relationship,0.8361138,MC1,Mar del Oeste Pic,979893388,2,U0377,U0901,1
2329,membership,0.85297817,MC1,Mar del Oeste Pic,979893388,3,U0377,U0901,2
2330,membership,0.8073796,MC1,Mar del Oeste Pic,979893388,4,U0377,U0901,2
2331,family_relationship,0.8792329,MC1,Mar del Oeste Pic,krxd,0,U0377,U1725,1
2332,ownership,0.8462145,MC1,Mar del Oeste Pic,James Berry,0,U0377,U1728,3
2333,membership,0.8179598,MC1,Mar del Oeste Pic,Viento y Mar BV,0,U0377,U1186,2
2334,membership,0.8536271,MC1,Mar del Oeste Pic,Hannah Brown,0,U0377,U1657,2
2335,family_relationship,0.8792239,MC1,Mar del Oeste Pic,f21800ca-b3c9-404b-8438-3d75ea84c409,0,U0377,U0204,1
2336,membership,0.89264756,MC1,Mar del Oeste Pic,Lauren Garner,0,U0377,U1771,2
2337,partnership,0.8007946,MC1,Mar del Oeste Pic,913428,0,U0377,U0330,4
2338,membership,0.9076619,MC1,Mar del Oeste Pic,George Vance,0,U0377,U1883,2
2339,ownership,0.2641,MC1,Mar del Oeste Pic,40213337,0,U0377,U0391,3
2340,ownership,0.8219221,MC1,Mar del Oeste Pic,e678510b-947d-455a-8eb0-44d1009682ec,0,U0377,U0821,3
2341,ownership,0.8275977,MC1,Mar del Oeste Pic,d4947401-8ec7-48b9-a66f-45d983d59e0a,0,U0377,U1375,3
2342,ownership,0.8242594,MC1,Mar del Oeste Pic,William James,0,U0377,U1509,3
2343,membership,0.8532807,MC1,Mar del Oeste Pic,Samuel Cross,0,U0377,U1494,2
2344,partnership,0.95845234,MC1,Mar del Oeste Pic,Tristan Johnson,0,U0377,U0993,4
2345,membership,0.8570943,MC1,Mar del Oeste Pic,James Horton,0,U0377,U2055,2
2346,ownership,0.8525566,MC1,Mar del Oeste Pic,288971672,0,U0377,U2080,3
2347,partnership,0.86518526,MC1,Mar del Oeste Pic,Thomas Morales,0,U0377,U0838,4
2348,partnership,0.87443656,MC1,Mar del Oeste Pic,432526990,0,U0377,U2138,4
2349,membership,0.81550753,MC1,Mar del Oeste Pic,âHe,0,U0377,U0888,2
2350,membership,0.8840127,MC1,Mar del Oeste Pic,d025bbec-393d-4f51-94b3-01b77280ef31,0,U0377,U2264,2
2351,ownership,0.82060367,MC1,Mar del Oeste Pic,43223,0,U0377,U2286,3
2352,membership,0.9510209,MC1,Mar del Oeste Pic,electric cars,0,U0377,U2295,2
2353,partnership,0.8461633,MC1,Mar del Oeste Pic,Kimberly Palmer,0,U0377,U0266,4
2354,membership,0.968351,MC1,Mar del Oeste Pic,John Conley,0,U0377,U1133,2
2355,partnership,0.8357207,MC1,Mar del Oeste Pic,Karen Burns,0,U0377,U2369,4
2356,partnership,0.83539224,MC1,Mar del Oeste Pic,54217974,0,U0377,U1169,4
2357,membership,0.8015554,MC1,Mar del Oeste Pic,trucking,0,U0377,U2496,2
2358,membership,0.80289227,MC1,Mar del Oeste Pic,Belgian Scallop Limited Liability Company Krill,0,U0377,U3238,2
2359,membership,0.8637685,MC1,Mar del Oeste Pic,613281364,0,U0377,U0942,2
2360,membership,0.803902,MC1,Mar del Oeste Pic,46319064,0,U0377,U2504,2
2361,membership,0.81409085,MC1,Mar del Oeste Pic,Kristi Miller,0,U0377,U2567,2
2362,membership,0.9557688,MC1,Mar del Oeste Pic,Hardwoodsâ,0,U0377,U2578,2
2363,partnership,0.87102634,MC1,Mar del Oeste Pic,Rachel Arnold,0,U0377,U2604,4
2364,ownership,0.87281287,MC1,Mar del Oeste Pic,Vanessa Avila,0,U0377,U0320,3
2365,ownership,0.83500046,MC1,Mar del Oeste Pic,199442,0,U0377,U0565,3
2366,membership,0.83517474,MC1,Mar del Oeste Pic,940161722,0,U0377,U2686,2
2367,membership,0.80474246,MC1,Mar del Oeste Pic,19,0,U0377,U0690,2
2368,membership,0.8415565,MC1,Mar del Oeste Pic,Robert Rodriguez,0,U0377,U2711,2
2369,family_relationship,0.95049995,MC1,Mar del Oeste Pic,Andrew Harrison,0,U0377,U2724,1
2370,ownership,0.88600755,MC1,Mar del Oeste Pic,47924922,0,U0377,U0322,3
2371,membership,0.88258886,MC1,Mar del Oeste Pic,Cody Lewis,0,U0377,U3057,2
2372,membership,0.88240725,MC1,Mar del Oeste Pic,Motor Vessel,0,U0377,U2773,2
2373,membership,0.8453796,MC1,Mar del Oeste Pic,Temuâs,0,U0377,U3204,2
2374,partnership,0.8564606,MC1,Mar del Oeste Pic,Traci Elliott,0,U0377,U2860,4
2375,family_relationship,0.8198177,MC1,Mar del Oeste Pic,bc507d7c-29c9-4b0d-909e-52dd450a25d3,0,U0377,U3053,1
2376,ownership,0.85657567,MC1,Mar del Oeste Pic,Today,0,U0377,U0395,3
2377,partnership,0.8010948,MC1,Mar del Oeste Pic,037acfda-0d33-4ce8-8907-fe7da3e27dff,0,U0377,U2902,4
2378,membership,0.8357276,MC1,Mar del Oeste Pic,scooter,0,U0377,U2907,2
2379,partnership,0.8555451,MC1,Mar del Oeste Pic,Katrina Nguyen,0,U0377,U2053,4
2380,partnership,0.90359193,MC1,Mar del Oeste Pic,Angela Orr,0,U0377,U1117,4
2381,family_relationship,0.8115164,MC1,Mar del Oeste Pic,6107715,0,U0377,U1783,1
2382,membership,0.8395591,MC1,Mar del Oeste Pic,301,0,U0377,U0217,2
2383,membership,0.80872315,MC1,Mar del Oeste Pic,Nicholas King,0,U0377,U2938,2
2384,family_relationship,0.8016396,MC1,Mar del Oeste Pic,79521144,0,U0377,U2642,1
2385,membership,0.93571746,MC1,Mar del Oeste Pic,3506021,0,U0377,U0077,2
2386,family_relationship,0.8039742,MC1,Mar del Oeste Pic,Maria Mitchell,0,U0377,U0128,1
2387,family_relationship,0.877037,MC1,Mar del Oeste Pic,8609,0,U0377,U0720,1
2388,membership,0.820785,MC1,Mar del Oeste Pic,f205ff1a-8798-48b7-b535-ad87b9756220,0,U0377,U1722,2
2389,membership,0.9509635,MC1,Mar del Oeste Pic,64667049,0,U0377,U3029,2
2390,family_relationship,0.85003537,MC1,Mar del Oeste Pic,DECEUNINCK,0,U0377,U1497,1
2391,family_relationship,0.8324256,MC1,Mar del Oeste Pic,65,0,U0377,U0958,1
2392,ownership,0.9036826,MC1,31,4526320,0,U0378,U0379,3
2393,partnership,0.8828813,MC1,31,69150209,0,U0378,U0105,4
2394,partnership,0.85295314,MC1,4526320,69150209,0,U0379,U0105,4
2395,partnership,0.85089785,MC1,98748,50,0,U0380,U0381,4
2396,partnership,0.8316703,MC1,98748,5495,0,U0380,U0382,4
2397,partnership,0.80428714,MC1,98748,png xi  Line,0,U0380,U0253,4
2398,partnership,0.83682364,MC1,50,5495,0,U0381,U0382,4
2399,family_relationship,0.8326714,MC1,5495,April,0,U0382,U0295,1
2400,membership,0.818965,MC1,5495,Michael Wright,0,U0382,U2893,2
2401,membership,0.8345439,MC1,5495,341411,0,U0382,U0008,2
2402,ownership,0.85818803,MC1,454,Zachary Sellers,0,U0383,U2237,3
2403,ownership,0.87162983,MC1,454,59022,0,U0383,U2242,3
2404,membership,0.82847625,MC1,454,71,0,U0383,U1177,2
2405,family_relationship,0.8301484,MC1,454,Ocean Fisheries Llc,0,U0383,U3126,1
2406,membership,0.8516917,MC1,454,Ocean Fisheries Llc,1,U0383,U3126,2
2407,membership,0.9283871,MC1,83818120,Amanda Mckenzie,0,U0384,U0131,2
2408,membership,0.908126,MC1,83818120,2262,0,U0384,U0136,2
2409,partnership,0.915583,MC1,83818120,Anthony Gomez,0,U0384,U1691,4
2410,membership,0.92576957,MC1,83818120,png xi  Line,0,U0384,U0253,2
2411,partnership,0.8419156,MC1,Mr. Gregory Brown,Tshikwea Corp Marine sanctuary,0,U0385,U0859,4
2412,partnership,0.81682295,MC1,Mr. Gregory Brown,water,0,U0385,U0413,4
2413,partnership,0.8564479,MC1,Mr. Gregory Brown,SeaSpray Wave SRL Solutions,0,U0385,U3125,4
2414,partnership,0.857494,MC1,8327,185106,0,U0386,U0188,4
2415,ownership,0.8913318,MC1,8327,weeks,0,U0386,U0390,3
2416,ownership,0.8248391,MC1,8327,40213337,0,U0386,U0391,3
2417,ownership,0.90779465,MC1,8327,cutters,0,U0386,U0392,3
2418,membership,0.81697214,MC1,8327,435054320,0,U0386,U0202,2
2419,membership,0.88461506,MC1,8327,7505050,0,U0386,U0394,2
2420,membership,0.817435,MC1,8327,âIllegal,0,U0386,U3155,2
2421,membership,0.90622,MC1,8327,water,0,U0386,U0413,2
2422,partnership,0.900931,MC1,8327,Calvin Salas,0,U0386,U0984,4
2423,partnership,0.88733447,MC1,222848436,Amphibious Warships,0,U0387,U0388,4
2424,ownership,0.8630292,MC1,222848436,945,0,U0387,U1909,3
2425,ownership,0.9040477,MC1,222848436,IPOS0000DOP,0,U0387,U3203,3
2426,partnership,0.91051435,MC1,Brian Weber,âŠ,0,U0389,U0278,4
2427,ownership,0.88330185,MC1,weeks,40213337,0,U0390,U0391,3
2428,membership,0.93294215,MC1,weeks,cutters,0,U0390,U0392,2
2429,ownership,0.9426851,MC1,weeks,Sherry Richmond,0,U0390,U1487,3
2430,ownership,0.96918786,MC1,weeks,ordinary,0,U0390,U1558,3
2431,ownership,0.8992266,MC1,weeks,week,0,U0390,U1459,3
2432,ownership,0.951483,MC1,weeks,Kari Zavala,0,U0390,U1559,3
2433,ownership,0.94899046,MC1,weeks,91a2a8e6-f56f-4663-8be9-0bbfd5440489,0,U0390,U1560,3
2434,ownership,0.94301057,MC1,weeks,40cfcd88-fceb-49bd-a71a-053aacddad42,0,U0390,U1561,3
2435,ownership,0.9768589,MC1,weeks,cb537677-9d82-4d58-8066-899bdc51c4f1,0,U0390,U1562,3
2436,partnership,0.87987256,MC1,weeks,months,0,U0390,U0227,4
2437,partnership,0.91612226,MC1,weeks,14bda3bb-9993-4265-97cc-1747808c144e,0,U0390,U0130,4
2438,partnership,0.92092115,MC1,weeks,Angel Burnett,0,U0390,U2490,4
2439,partnership,0.91009593,MC1,weeks,Jose Smith,0,U0390,U2491,4
2440,ownership,0.827933,MC1,weeks,Playa del Cielo Kga,0,U0390,U0271,3
2441,membership,0.9127092,MC1,40213337,weeks,0,U0391,U0390,2
2442,membership,0.9256729,MC1,40213337,cutters,0,U0391,U0392,2
2443,membership,0.8750216,MC1,40213337,Tyler Brown,0,U0391,U0600,2
2444,family_relationship,0.9692565,MC1,40213337,Teresa Rivera,0,U0391,U0625,1
2445,partnership,0.8283572,MC1,40213337,cutter James,0,U0391,U0916,4
2446,membership,0.93361527,MC1,40213337,Cutter,0,U0391,U0203,2
2447,membership,0.9169807,MC1,40213337,88a1fe65-33d9-487a-a3ac-d4208f41b754,0,U0391,U1089,2
2448,membership,0.8425488,MC1,40213337,Jenna Barton,0,U0391,U1090,2
2449,family_relationship,0.86628413,MC1,40213337,b636c0f8-2ddf-42ad-9f9c-73bd48682561,0,U0391,U1367,1
2450,membership,0.92125934,MC1,40213337,sailboat Freeport,0,U0391,U1872,2
2451,family_relationship,0.83737653,MC1,40213337,Elaine Duncan,0,U0391,U1370,1
2452,ownership,0.6129,MC1,40213337,58623386,0,U0391,U1005,3
2453,ownership,0.1738,MC1,40213337,Sea Products,0,U0391,U3161,3
2454,ownership,0.2037,MC1,40213337,941899076,0,U0391,U1590,3
2455,ownership,0.3194,MC1,40213337,Sea Harvest,0,U0391,U3239,3
2456,ownership,0.3565,MC1,40213337,196159,0,U0391,U0050,3
2457,ownership,0.8556742,MC1,Coast,40213337,0,U0393,U0391,3
2458,ownership,0.8234881,MC1,Coast,8327,0,U0393,U0386,3
2459,ownership,0.9471367,MC1,Coast,weeks,0,U0393,U0390,3
2460,ownership,0.8463294,MC1,Coast,435054320,0,U0393,U0202,3
2461,ownership,0.952898,MC1,Coast,cutters,0,U0393,U0392,3
2462,ownership,0.83152336,MC1,Coast,Cutter,0,U0393,U0203,3
2463,membership,0.86516535,MC1,Coast,Tyler Brown,0,U0393,U0600,2
2464,family_relationship,0.9702241,MC1,Coast,Teresa Rivera,0,U0393,U0625,1
2465,partnership,0.8524496,MC1,Coast,cutter James,0,U0393,U0916,4
2466,membership,0.8987551,MC1,Coast,860600018,0,U0393,U0197,2
2467,membership,0.9366561,MC1,Coast,88a1fe65-33d9-487a-a3ac-d4208f41b754,0,U0393,U1089,2
2468,membership,0.87688667,MC1,Coast,Jenna Barton,0,U0393,U1090,2
2469,family_relationship,0.87333345,MC1,Coast,b636c0f8-2ddf-42ad-9f9c-73bd48682561,0,U0393,U1367,1
2470,membership,0.9474759,MC1,Coast,sailboat Freeport,0,U0393,U1872,2
2471,ownership,0.8182766,MC1,Coast,CraftâLaw,0,U0393,U1890,3
2472,family_relationship,0.8232106,MC1,Coast,Ancla Azul Company Solutions,0,U0393,U3116,1
2473,family_relationship,0.906656,MC1,Coast,Ryan Perez,0,U0393,U1927,1
2474,family_relationship,0.927945,MC1,Coast,dd3f2822-2964-4d18-92c2-7a6db4b4a9e5,0,U0393,U1928,1
2475,family_relationship,0.9470269,MC1,Coast,6567453,0,U0393,U1929,1
2476,membership,0.8781948,MC1,7505050,435054320,0,U0394,U0202,2
2477,membership,0.8272843,MC1,7505050,8327,0,U0394,U0386,2
2478,membership,0.8651996,MC1,7505050,âIllegal,0,U0394,U3155,2
2479,ownership,0.8119121,MC1,7505050,Conduct Joint,0,U0394,U3192,3
2480,ownership,0.8149622,MC1,7505050,Leng 999 Gal,0,U0394,U0825,3
2481,partnership,0.85882205,MC1,7505050,GalÃ,0,U0394,U0929,4
2482,ownership,0.9390948,MC1,7505050,Kristin Jones,0,U0394,U1083,3
2483,ownership,0.8312263,MC1,7505050,884648,0,U0394,U1084,3
2484,membership,0.8757979,MC1,7505050,Spanish Shrimp  Carriers,0,U0394,U0000,2
2485,membership,0.88049984,MC1,7505050,logo,0,U0394,U0718,2
2486,family_relationship,0.8193557,MC1,7505050,Ms. Stephanie Rivera DDS,0,U0394,U0170,1
2487,family_relationship,0.8635398,MC1,7505050,Dana Goodwin,0,U0394,U0473,1
2488,ownership,0.8991648,MC1,7505050,Marie Lee,0,U0394,U1236,3
2489,membership,0.85277563,MC1,7505050,HMS Montrose,0,U0394,U1663,2
2490,membership,0.8684107,MC1,7505050,John Gonzalez,0,U0394,U0207,2
2491,ownership,0.9627071,MC1,7505050,222079892,0,U0394,U2953,3
2492,ownership,0.89050376,MC1,7505050,740111283,0,U0394,U2468,3
2493,ownership,0.8180139,MC1,7505050,7657424,0,U0394,U2022,3
2494,ownership,0.93064356,MC1,7505050,Ships,0,U0394,U1860,3
2495,ownership,0.9553302,MC1,7505050,2919,0,U0394,U2954,3
2496,ownership,0.89106464,MC1,7505050,Dana Montes,0,U0394,U2955,3
2497,family_relationship,0.8623789,MC1,7505050,Playa del Cielo Kga,0,U0394,U0271,1
2498,membership,0.82726306,MC1,7505050,Playa del Cielo Kga,1,U0394,U0271,2
2499,membership,0.8657183,MC1,7505050,Ocean Fisheries Llc,0,U0394,U3126,2
2500,membership,0.8916783,MC1,Today,8327,0,U0395,U0386,2
2501,membership,0.83579534,MC1,Today,435054320,0,U0395,U0202,2
2502,membership,0.89828897,MC1,Today,7505050,0,U0395,U0394,2
2503,membership,0.8134633,MC1,Today,Playa del Cielo Kga,0,U0395,U0271,2
2504,membership,0.8379857,MC1,June year,Playa del Cielo Kga,0,U0396,U0271,2
2505,partnership,0.8995944,MC1,8787,218,0,U0397,U0398,4
2506,membership,0.8447614,MC1,8787,7775,0,U0397,U0003,2
2507,membership,0.81763786,MC1,8787,ocean,0,U0397,U1064,2
2508,ownership,0.9154421,MC1,8787,Alan Wells,0,U0397,U0815,3
2509,ownership,0.802634,MC1,8787,2262,0,U0397,U0136,3
2510,membership,0.90471303,MC1,8787,Abigail Foster,0,U0397,U0731,2
2511,family_relationship,0.8220089,MC1,8787,Oceanfront Oasis Inc Carriers,0,U0397,U3172,1
2512,family_relationship,0.8638374,MC1,8787,1972868,0,U0397,U0961,1
2513,partnership,0.93799055,MC1,8787,39995740,0,U0397,U1770,4
2514,family_relationship,0.9333091,MC1,8787,Haryana s Co Transit,0,U0397,U3241,1
2515,family_relationship,0.89724106,MC1,8787,f21800ca-b3c9-404b-8438-3d75ea84c409,0,U0397,U0204,1
2516,partnership,0.9089399,MC1,8787,Manned,0,U0397,U1793,4
2517,partnership,0.9219912,MC1,8787,Aerial,0,U0397,U1794,4
2518,partnership,0.9008737,MC1,8787,34731154,0,U0397,U1795,4
2519,membership,0.8023203,MC1,8787,Mar del Oeste Pic,0,U0397,U0377,2
2520,ownership,0.89252436,MC1,218,22150,0,U0398,U0753,3
2521,partnership,0.89425623,MC1,88149,95,0,U0399,U0080,4
2522,membership,0.83346,MC1,88149,ede1806c-b3d1-47f5-ba49-d948d6ec385a,0,U0399,U0713,2
2523,membership,0.90442675,MC1,88149,W Appliance,0,U0399,U3162,2
2524,family_relationship,0.8038105,MC1,175,95,0,U0400,U0080,1
2525,partnership,0.82289475,MC1,175,â¢,0,U0400,U3242,4
2526,partnership,0.83396155,MC1,175,47679,0,U0400,U0091,4
2527,membership,0.86359644,MC1,175,Today,0,U0400,U0395,2
2528,partnership,0.8275543,MC1,Michael Nicholson,924,0,U0401,U0239,4
2529,family_relationship,0.80477226,MC1,Michael Nicholson,Sonia Fisheries Pvt,0,U0401,U3137,1
2530,family_relationship,0.86095417,MC1,Michael Nicholson,Playa del Cielo Kga,0,U0401,U0271,1
2531,partnership,0.93078625,MC1,Andrea Peters,903311212,0,U0402,U1481,4
2532,membership,0.83434534,MC1,7691,4764109,0,U0403,U0410,2
2533,membership,0.89753586,MC1,7691,185040354,0,U0403,U0006,2
2534,partnership,0.86861944,MC1,7691,761,0,U0403,U0411,4
2535,family_relationship,0.8581626,MC1,7691,Spanish Shrimp  Carriers,0,U0403,U0000,1
2536,ownership,0.9228604,MC1,7691,âŠ,0,U0403,U0278,3
2537,membership,0.80218744,MC1,7691,Diao er Ltd. Corporation Transport,0,U0403,U0858,2
2538,partnership,0.8735732,MC1,7691,DOFâs,0,U0403,U3139,4
2539,partnership,0.8118569,MC1,7691,4759,0,U0403,U0936,4
2540,membership,0.8166161,MC1,7691,341,0,U0403,U0972,2
2541,membership,0.80272657,MC1,7691,1094345,0,U0403,U0973,2
2542,membership,0.90586317,MC1,7691,Sierra Smith,0,U0403,U0863,2
2543,membership,0.9116941,MC1,7691,629,0,U0403,U0974,2
2544,membership,0.8522389,MC1,7691,43685541,0,U0403,U0706,2
2545,membership,0.8517585,MC1,7691,DOFâs Long Xing,0,U0403,U3243,2
2546,membership,0.8860333,MC1,7691,2ad4f7ea-6f93-4a11-ace7-d7a4234bb991,0,U0403,U1027,2
2547,family_relationship,0.9134539,MC1,7691,Paula Allen,0,U0403,U1038,1
2548,family_relationship,0.92635095,MC1,7691,13 yearsâ,0,U0403,U1039,1
2549,membership,0.8440282,MC1,7691,three,0,U0403,U1040,2
2550,family_relationship,0.90013033,MC1,7691,Christy Fields,0,U0403,U1041,1
2551,membership,0.8321574,MC1,7691,bottom,0,U0403,U1081,2
2552,partnership,0.8058873,MC1,7691,7670,0,U0403,U0552,4
2553,family_relationship,0.80242527,MC1,7691,9204971,0,U0403,U0489,1
2554,family_relationship,0.8766234,MC1,7691,b8f8208c-0388-484e-a700-b4c265170827,0,U0403,U3088,1
2555,membership,0.837004,MC1,7691,b8567859-bf54-49fd-8332-5775e19c65af,0,U0403,U3084,2
2556,family_relationship,0.8098009,MC1,7691,Mar del Oeste Pic,0,U0403,U0377,1
2557,membership,0.8055617,MC1,7691,Mar del Oeste Pic,1,U0403,U0377,2
2558,ownership,0.8510574,MC1,7691,SeaSpray Wave SRL Solutions,0,U0403,U3125,3
2559,membership,0.87763286,MC1,98332,Insung,0,U0404,U3244,2
2560,membership,0.8039464,MC1,98332,78565892,0,U0404,U0405,2
2561,membership,0.87103546,MC1,98332,58623386,0,U0404,U1005,2
2562,membership,0.8106895,MC1,98332,979893388,0,U0404,U0901,2
2563,family_relationship,0.9485091,MC1,98332,Talleyâs,0,U0404,U1744,1
2564,partnership,0.83612067,MC1,98332,Douglas Gordon,0,U0404,U2565,4
2565,family_relationship,0.82896304,MC1,98332,2035/03,0,U0404,U3087,1
2566,partnership,0.8736759,MC1,98332,SeaSpray Wave SRL Solutions,0,U0404,U3125,4
2567,partnership,0.8814723,MC1,df365f60-c399-42f5-ad38-736145edef5e,4937447,0,U0406,U0028,4
2568,membership,0.87468237,MC1,df365f60-c399-42f5-ad38-736145edef5e,b8567859-bf54-49fd-8332-5775e19c65af,0,U0406,U3084,2
2569,partnership,0.9120317,MC1,812740593,Joshua Baker,0,U0408,U0409,4
2570,membership,0.8986024,MC1,812740593,Spanish Shrimp  Carriers,0,U0408,U0000,2
2571,ownership,0.8050535,MC1,812740593,11960055,0,U0408,U0601,3
2572,membership,0.9305651,MC1,4764109,185040354,0,U0410,U0006,2
2573,membership,0.84611166,MC1,a7d22b55-872d-4fc0-b1ea-935f63ce0d2a,water,0,U0412,U0413,2
2574,membership,0.8304691,MC1,water,519994690,0,U0413,U0864,2
2575,partnership,0.93613786,MC1,water,Tshikwea Corp Marine sanctuary,0,U0413,U0859,4
2576,membership,0.8194351,MC1,water,7691,0,U0413,U0403,2
2577,membership,0.88867456,MC1,water,0f5fd4f9-1683-464e-9459-a4488de5064b,0,U0413,U0236,2
2578,partnership,0.8325258,MC1,water,ae16dd9b-0271-4699-91bc-0ce6b69357c6,0,U0413,U0342,4
2579,family_relationship,0.9000432,MC1,Erik Johnson,Alexandria Wilson,0,U0415,U0416,1
2580,family_relationship,0.80776775,MC1,9786,3878194,0,U0417,U0220,1
2581,family_relationship,0.8237171,MC1,9786,Spanish Shrimp  Carriers,0,U0417,U0000,1
2582,family_relationship,0.92924184,MC1,9786,Stephanie Garner,0,U0417,U0418,1
2583,family_relationship,0.9051942,MC1,9786,83,0,U0417,U0169,1
2584,ownership,0.87917453,MC1,9786,imo,0,U0417,U0743,3
2585,partnership,0.9232453,MC1,9786,Torremolinos,0,U0417,U0741,4
2586,partnership,0.90889716,MC1,9786,International-Convention,0,U0417,U0742,4
2587,partnership,0.9131748,MC1,9786,52093e45-b873-4300-9612-8dfc291b1339,0,U0417,U0727,4
2588,ownership,0.9089387,MC1,9786,200640636,0,U0417,U0249,3
2589,partnership,0.9151525,MC1,9786,3506021,0,U0417,U0077,4
2590,partnership,0.8882055,MC1,9786,300668979,0,U0417,U0086,4
2591,partnership,0.9184669,MC1,9786,Stacey Ortega,0,U0417,U1463,4
2592,partnership,0.9138251,MC1,9786,Seafood,0,U0417,U3183,4
2593,partnership,0.81368136,MC1,9786,262157542,0,U0417,U0484,4
2594,partnership,0.8377153,MC1,9786,979893388,0,U0417,U0901,4
2595,partnership,0.8257621,MC1,9786,160,0,U0417,U1303,4
2596,partnership,0.9278997,MC1,9786,Qingdao Kaiyuan Seafoods,0,U0417,U3173,4
2597,family_relationship,0.95943576,MC1,œÆï,œe1Pï,0,U0419,U0420,1
2598,family_relationship,0.9567347,MC1,œÆï,œe1Pï¿œPï,0,U0419,U0421,1
2599,family_relationship,0.94433486,MC1,œÆï,œPï,0,U0419,U0422,1
2600,family_relationship,0.9475925,MC1,œÆï,œíï,0,U0419,U0423,1
2601,family_relationship,0.95079494,MC1,œÆï,œXuï,0,U0419,U0424,1
2602,family_relationship,0.9449942,MC1,œÆï,œÞ£ï,0,U0419,U0425,1
2603,family_relationship,0.9390408,MC1,œÆï,œ8p,0,U0419,U0426,1
2604,family_relationship,0.9362756,MC1,œÆï,œk,0,U0419,U0427,1
2605,family_relationship,0.9469903,MC1,œÆï,œPjï,0,U0419,U0428,1
2606,family_relationship,0.9478787,MC1,œÆï,œÞï,0,U0419,U0429,1
2607,family_relationship,0.9336681,MC1,œÆï,œB,0,U0419,U0430,1
2608,family_relationship,0.9636387,MC1,œÆï,œlÞuï,0,U0419,U0431,1
2609,family_relationship,0.94900036,MC1,œÆï,iJPkï,0,U0419,U0432,1
2610,family_relationship,0.9477083,MC1,œÆï,œ5ï,0,U0419,U0433,1
2611,family_relationship,0.94609743,MC1,œe1Pï,œe1Pï¿œPï,0,U0420,U0421,1
2612,family_relationship,0.93367815,MC1,œe1Pï,œPï,0,U0420,U0422,1
2613,family_relationship,0.9374414,MC1,œe1Pï,œíï,0,U0420,U0423,1
2614,family_relationship,0.9425025,MC1,œe1Pï,œXuï,0,U0420,U0424,1
2615,family_relationship,0.93462104,MC1,œe1Pï,œÞ£ï,0,U0420,U0425,1
2616,family_relationship,0.92660093,MC1,œe1Pï,œ8p,0,U0420,U0426,1
2617,family_relationship,0.92470515,MC1,œe1Pï,œk,0,U0420,U0427,1
2618,family_relationship,0.9349032,MC1,œe1Pï,œPjï,0,U0420,U0428,1
2619,family_relationship,0.93798727,MC1,œe1Pï,œÞï,0,U0420,U0429,1
2620,family_relationship,0.9193876,MC1,œe1Pï,œB,0,U0420,U0430,1
2621,family_relationship,0.95699376,MC1,œe1Pï,œlÞuï,0,U0420,U0431,1
2622,family_relationship,0.9404325,MC1,œe1Pï,iJPkï,0,U0420,U0432,1
2623,family_relationship,0.93869954,MC1,œe1Pï,œ5ï,0,U0420,U0433,1
2624,family_relationship,0.9291705,MC1,œe1Pï¿œPï,œíï,0,U0421,U0423,1
2625,family_relationship,0.93537325,MC1,œe1Pï¿œPï,œXuï,0,U0421,U0424,1
2626,family_relationship,0.92688143,MC1,œe1Pï¿œPï,œÞ£ï,0,U0421,U0425,1
2627,family_relationship,0.9198953,MC1,œe1Pï¿œPï,œ8p,0,U0421,U0426,1
